Country,League,Season,Date,Time,Home,Away,HG,AG,Res,PH,PD,PA,MaxH,MaxD,MaxA,AvgH,AvgD,AvgA
Austria,Tipico Bundesliga,2016/2017,14/05/2017,15:30,Altach,Sturm Graz,1,2,A,2.47,3.27,3.17,2.6,3.35,3.26,2.4,3.13,3.02
Austria,Tipico Bundesliga,2016/2017,20/05/2017,15:00,Ried,St. Polten,1,1,D,2.05,3.53,3.92,2.1,3.64,4.05,1.99,3.39,3.66
Austria,Tipico Bundesliga,2016/2017,20/05/2017,17:30,Wolfsberger AC,Austria Vienna,2,1,H,3.9,3.89,1.95,4.2,3.94,2.0,3.81,3.65,1.89
Austria,Tipico Bundesliga,2016/2017,20/05/2017,17:30,Mattersburg,Altach,1,0,H,2.33,3.41,3.31,2.4,3.44,3.31,2.26,3.25,3.16
Austria,Tipico Bundesliga,2016/2017,20/05/2017,17:30,Salzburg,Admira,2,0,H,1.32,5.91,10.01,1.34,6.5,11.0,1.3,5.38,9.22
Austria,Tipico Bundesliga,2016/2017,21/05/2017,15:30,Rapid Vienna,Sturm Graz,1,0,H,1.88,3.7,4.44,2.1,3.71,4.44,1.9,3.5,3.94
Austria,Tipico Bundesliga,2016/2017,25/05/2017,15:30,Altach,Ried,0,2,A,2.15,3.75,3.4,2.16,3.8,3.53,2.09,3.51,3.28
Austria,Tipico Bundesliga,2016/2017,25/05/2017,15:30,Austria Vienna,Salzburg,2,3,A,4.0,4.01,1.9,4.1,4.01,2.12,3.86,3.65,1.88
Austria,Tipico Bundesliga,2016/2017,25/05/2017,15:30,Mattersburg,Rapid Vienna,1,3,A,2.82,3.53,2.59,3.43,3.55,2.75,2.68,3.37,2.51
Austria,Tipico Bundesliga,2016/2017,25/05/2017,15:30,St. Polten,Wolfsberger AC,1,1,D,2.32,3.2,3.54,2.37,3.4,3.54,2.23,3.18,3.28
Austria,Tipico Bundesliga,2016/2017,25/05/2017,15:30,Sturm Graz,Admira,2,1,H,1.65,4.41,5.22,1.65,4.41,6.1,1.6,4.09,5.14
Austria,Tipico Bundesliga,2016/2017,28/05/2017,15:30,Wolfsberger AC,Sturm Graz,1,0,H,4.48,4.18,1.78,4.48,4.35,1.81,4.22,3.88,1.74
Austria,Tipico Bundesliga,2016/2017,28/05/2017,15:30,Admira,Austria Vienna,1,6,A,3.41,3.96,2.08,4.0,3.98,2.08,3.33,3.67,2.01
Austria,Tipico Bundesliga,2016/2017,28/05/2017,15:30,Rapid Vienna,St. Polten,2,1,H,2.29,3.34,3.44,2.4,3.46,3.46,2.24,3.26,3.17
Austria,Tipico Bundesliga,2016/2017,28/05/2017,15:30,Ried,Mattersburg,2,3,A,1.69,4.24,5.01,1.73,4.5,7.0,1.67,3.98,4.67
Austria,Tipico Bundesliga,2016/2017,28/05/2017,15:30,Salzburg,Altach,1,0,H,1.31,6.23,9.89,1.31,6.3,10.5,1.29,5.6,9.05
