Div,League,Season,Date,Time,HomeTeam,AwayTeam,FTHG,FTAG,FTR,PSH,PSD,PSA,MaxH,MaxD,MaxA,AvgH,AvgD,AvgA
ROU1,Liga 1,2018/2019,2018-10-19,16:00,FC Voluntari,Concordia,4,0,H,2.57,3.21,3.03,2.57,3.23,3.1,2.44,3.08,2.93
ROU1,Liga 1,2018/2019,2018-10-19,19:00,CFR Cluj,Poli Iasi,1,0,H,1.32,4.91,12.64,1.35,5.08,12.87,1.32,4.55,10.41
ROU1,Liga 1,2018/2019,2018-10-20,14:00,FC Hermannstadt,Astra,0,2,A,2.91,3.02,2.81,3.05,3.03,2.86,2.79,2.94,2.65
ROU1,Liga 1,2018/2019,2018-10-20,19:00,Viitorul Constanta,Sepsi Sf. Gheorghe,2,3,A,1.75,3.53,5.57,1.78,3.6,5.57,1.71,3.38,5.14
ROU1,Liga 1,2018/2019,2018-10-21,16:00,Gaz Metan Medias,FC Botosani,1,2,A,2.34,3.13,3.51,2.34,3.21,3.59,2.25,3.08,3.25
ROU1,Liga 1,2018/2019,2018-10-21,19:00,U Craiova,FC Steaua Bucuresti,2,1,H,2.88,3.18,2.71,2.88,3.26,2.74,2.7,3.16,2.57
ROU1,Liga 1,2018/2019,2018-10-22,19:00,Din. Bucuresti,Calarasi,1,1,D,1.61,3.84,6.36,1.69,3.85,6.65,1.59,3.67,5.73
ROU1,Liga 1,2018/2019,2018-10-26,16:00,Poli Iasi,FC Hermannstadt,0,2,A,2.05,3.3,4.14,2.09,3.3,4.2,1.99,3.15,3.91
ROU1,Liga 1,2018/2019,2018-10-26,19:00,Astra,U Craiova,0,3,A,2.95,3.11,2.7,2.95,3.2,2.76,2.78,3.02,2.6
ROU1,Liga 1,2018/2019,2018-10-27,16:00,FC Botosani,Viitorul Constanta,1,2,A,2.87,2.95,2.91,2.87,3.1,2.94,2.68,2.95,2.76
ROU1,Liga 1,2018/2019,2018-10-27,19:00,FC Steaua Bucuresti,FC Voluntari,2,1,H,1.34,4.93,10.64,1.38,5.07,10.75,1.33,4.79,8.71
ROU1,Liga 1,2018/2019,2018-10-28,12:00,Calarasi,Gaz Metan Medias,0,0,D,3.28,3.12,2.46,3.3,3.18,2.5,3.11,3.03,2.36
ROU1,Liga 1,2018/2019,2018-10-28,19:00,Sepsi Sf. Gheorghe,CFR Cluj,1,2,A,4.3,3.3,2.01,4.61,3.4,2.05,4.08,3.17,1.94
ROU1,Liga 1,2018/2019,2018-10-29,19:00,Concordia,Din. Bucuresti,0,0,D,4.88,3.84,1.76,5.0,3.84,1.84,4.63,3.54,1.74
ROU1,Liga 1,2018/2019,2018-11-02,19:00,Poli Iasi,U Craiova,0,3,A,3.68,3.12,2.28,3.68,3.2,2.31,3.36,3.05,2.22
ROU1,Liga 1,2018/2019,2018-11-03,16:00,Sepsi Sf. Gheorghe,FC Hermannstadt,1,3,A,2.14,3.01,4.28,2.15,3.15,4.35,2.05,3.02,3.89
ROU1,Liga 1,2018/2019,2018-11-03,19:00,FC Botosani,CFR Cluj,1,5,A,3.79,3.18,2.2,3.9,3.2,2.31,3.51,3.03,2.16
ROU1,Liga 1,2018/2019,2018-11-04,14:00,Calarasi,Viitorul Constanta,0,1,A,3.83,3.4,2.1,3.95,3.5,2.1,3.71,3.28,1.99
ROU1,Liga 1,2018/2019,2018-11-04,19:00,FC Steaua Bucuresti,Astra,1,0,H,1.66,4.0,5.46,1.66,4.0,6.5,1.61,3.73,5.39
ROU1,Liga 1,2018/2019,2018-11-05,16:00,Concordia,Gaz Metan Medias,0,0,D,3.87,3.29,2.13,4.2,3.3,2.13,3.77,3.14,2.03
ROU1,Liga 1,2018/2019,2018-11-05,19:00,FC Voluntari,Din. Bucuresti,0,1,A,4.55,3.79,1.81,4.55,3.79,1.85,4.26,3.54,1.8
ROU1,Liga 1,2018/2019,2018-11-09,19:00,U Craiova,Sepsi Sf. Gheorghe,1,1,D,1.69,3.5,6.2,1.72,3.7,6.25,1.65,3.46,5.57
ROU1,Liga 1,2018/2019,2018-11-10,13:00,Astra,Poli Iasi,1,2,A,1.92,3.27,4.85,1.95,3.5,4.86,1.84,3.28,4.38
ROU1,Liga 1,2018/2019,2018-11-10,16:00,Viitorul Constanta,Concordia,0,0,D,1.46,4.37,7.95,1.48,4.41,8.5,1.43,4.15,7.22
ROU1,Liga 1,2018/2019,2018-11-10,19:00,CFR Cluj,Calarasi,0,0,D,1.36,4.43,12.2,1.4,4.75,13.0,1.36,4.32,9.53
ROU1,Liga 1,2018/2019,2018-11-11,19:00,Din. Bucuresti,FC Steaua Bucuresti,1,1,D,4.42,3.36,1.96,4.42,3.6,2.02,4.0,3.34,1.91
ROU1,Liga 1,2018/2019,2018-11-12,12:00,FC Hermannstadt,FC Botosani,1,1,D,2.46,3.17,3.23,2.46,3.25,3.35,2.34,3.06,3.06
